"UserID","WithdrawalID","SummaryDate","ProcessDate","ProcessTime","PayMeth","PayMethCat","CardType","Amount","Status"
11906,56431,2017-02-08,2017-02-08,"01:14:18","Banktransfer","Bank Transfer","Und",100,"S"
57933,56435,2017-02-08,2017-02-08,"05:10:31","VISA","EEA debit/credit card","Und",110,"R"
56642,56443,2017-02-08,2017-02-08,"11:33:14","PayPal","eWallet","Und",25,"R"
52725,56444,2017-02-08,2017-02-08,"11:44:24","Banktransfer","Bank Transfer","Und",400,"S"
32552,56446,2017-02-08,2017-02-08,"12:20:27","PayPal","eWallet","Und",450,"R"
15721,56457,2017-02-08,2017-02-08,"16:52:48","Banktransfer","Bank Transfer","Und",2800,"S"
17252,56458,2017-02-08,2017-02-08,"17:15:30","Banktransfer","Bank Transfer","Und",300,"S"
55822,56464,2017-02-08,2017-02-08,"20:00:29","Banktransfer","Bank Transfer","Und",70,"S"
32552,56465,2017-02-08,2017-02-08,"21:01:07","PayPal","eWallet","Und",300,"R"
16895,56467,2017-02-08,2017-02-08,"21:19:45","Banktransfer","Bank Transfer","Und",80,"R"
68029,56469,2017-02-08,2017-02-08,"21:48:57","PayPal","eWallet","Und",60,"R"
11872,56471,2017-02-08,2017-02-08,"22:37:52","PayPal","eWallet","Und",20,"S"
55614,56472,2017-02-08,2017-02-08,"22:38:04","Neteller","eWallet","Und",93.85199,"S"
52268,56474,2017-02-08,2017-02-08,"22:47:55","PayPal","eWallet","Und",80,"S"
61104,56477,2017-02-08,2017-02-08,"23:25:35","PayPal","eWallet","Und",71,"S"
2822,56482,2017-02-08,2017-02-08,"23:39:49","PayPal","eWallet","Und",60,"R"
10052,56485,2017-02-09,2017-02-09,"01:06:04","Banktransfer","Bank Transfer","Und",620,"S"
2822,56487,2017-02-09,2017-02-09,"01:37:08","PayPal","eWallet","Und",50,"R"
9950,56497,2017-02-09,2017-02-09,"12:43:21","VISA","EEA debit/credit card","Und",180,"S"
2822,56498,2017-02-09,2017-02-09,"13:25:12","PayPal","eWallet","Und",25,"R"
1910,56501,2017-02-09,2017-02-09,"14:41:40","Banktransfer","Bank Transfer","Und",570,"S"
57933,56504,2017-02-09,2017-02-09,"16:43:10","VISA","EEA debit/credit card","Und",130,"S"
28388,56506,2017-02-09,2017-02-09,"17:47:42","PayPal","eWallet","Und",15,"S"
2327,56507,2017-02-09,2017-02-09,"17:49:43","Banktransfer","Bank Transfer","Und",90,"S"
3028,56509,2017-02-09,2017-02-09,"18:20:22","Banktransfer","Bank Transfer","Und",48,"S"
68029,56515,2017-02-09,2017-02-09,"20:02:21","PayPal","eWallet","Und",40,"S"
2822,56517,2017-02-09,2017-02-09,"20:27:19","PayPal","eWallet","Und",75,"S"
9300,56518,2017-02-09,2017-02-09,"20:32:35","Banktransfer","Bank Transfer","Und",10,"S"
9300,56519,2017-02-09,2017-02-09,"20:37:23","Banktransfer","Bank Transfer","Und",10,"S"
9300,56520,2017-02-09,2017-02-09,"20:44:23","Banktransfer","Bank Transfer","Und",10,"S"
9300,56521,2017-02-09,2017-02-09,"20:49:40","Banktransfer","Bank Transfer","Und",10,"S"
41038,56522,2017-02-09,2017-02-09,"20:53:17","Banktransfer","Bank Transfer","Und",15,"S"
16895,56524,2017-02-09,2017-02-09,"21:54:24","Banktransfer","Bank Transfer","Und",50,"S"
37670,56545,2017-02-10,2017-02-10,"14:52:36","Banktransfer","Bank Transfer","Und",80,"S"
39739,56548,2017-02-10,2017-02-10,"15:26:55","Banktransfer","Bank Transfer","Und",50,"R"
52524,56554,2017-02-10,2017-02-10,"18:21:20","PayPal","eWallet","Und",270.23,"S"
9300,56558,2017-02-10,2017-02-10,"19:44:17","Banktransfer","Bank Transfer","Und",10,"S"
9300,56560,2017-02-10,2017-02-10,"20:00:40","Banktransfer","Bank Transfer","Und",10,"S"
16895,56565,2017-02-10,2017-02-10,"22:21:22","Banktransfer","Bank Transfer","Und",80,"R"
20660,56569,2017-02-10,2017-02-10,"22:40:34","Moneybookers","eWallet","Und",603,"S"
45601,56578,2017-02-11,2017-02-11,"01:24:45","VISA","EEA debit/credit card","Und",168.35936,"S"
20179,56579,2017-02-11,2017-02-11,"02:15:24","Neteller","eWallet","Und",950,"R"
20179,56580,2017-02-11,2017-02-11,"06:51:54","Neteller","eWallet","Und",1700,"S"
37670,56594,2017-02-11,2017-02-11,"12:57:09","Banktransfer","Bank Transfer","Und",100,"R"
9950,56596,2017-02-11,2017-02-11,"13:50:17","VISA","EEA debit/credit card","Und",120,"S"
2822,56601,2017-02-11,2017-02-11,"17:26:43","PayPal","eWallet","Und",50,"S"
9977,56604,2017-02-11,2017-02-11,"17:43:41","Banktransfer","Bank Transfer","Und",200,"S"
56279,56623,2017-02-11,2017-02-11,"22:08:42","Banktransfer","Bank Transfer","Und",46.93179,"S"
55822,56628,2017-02-11,2017-02-11,"22:40:05","Banktransfer","Bank Transfer","Und",60,"S"
68474,56636,2017-02-11,2017-02-11,"23:27:47","Banktransfer","Bank Transfer","Und",33.08,"S"
33111,56638,2017-02-11,2017-02-11,"23:43:55","Neteller","eWallet","Und",20,"R"
9685,56639,2017-02-12,2017-02-12,"00:10:13","VISA","EEA debit/credit card","Und",80,"S"
35834,56641,2017-02-12,2017-02-12,"00:27:19","PayPal","eWallet","Und",1400,"S"
20660,56644,2017-02-12,2017-02-12,"02:07:18","Moneybookers","eWallet","Und",999,"S"
48605,56649,2017-02-12,2017-02-12,"13:15:35","Banktransfer","Bank Transfer","Und",3.31,"R"
45601,56650,2017-02-12,2017-02-12,"08:53:17","VISA","EEA debit/credit card","Und",161.884,"S"
41533,56657,2017-02-12,2017-02-12,"11:12:25","PayPal","eWallet","Und",50,"S"
33111,56660,2017-02-12,2017-02-12,"12:29:07","Neteller","eWallet","Und",10.05,"S"
2822,56670,2017-02-12,2017-02-12,"15:53:04","PayPal","eWallet","Und",100,"R"
9481,56671,2017-02-12,2017-02-12,"15:55:08","PayPal","eWallet","Und",150,"S"
11872,56687,2017-02-12,2017-02-12,"19:27:13","PayPal","eWallet","Und",20,"S"
2822,56693,2017-02-12,2017-02-12,"20:04:07","PayPal","eWallet","Und",40,"R"
29416,56696,2017-02-12,2017-02-12,"21:34:17","PayPal","eWallet","Und",10,"S"
56642,56699,2017-02-12,2017-02-12,"22:06:02","PayPal","eWallet","Und",30,"S"
32552,56702,2017-02-12,2017-02-12,"22:21:44","PayPal","eWallet","Und",200,"R"
56642,56703,2017-02-12,2017-02-12,"22:27:59","PayPal","eWallet","Und",15,"S"
2822,56708,2017-02-12,2017-02-12,"22:39:10","PayPal","eWallet","Und",100,"S"
41102,56712,2017-02-12,2017-02-12,"22:44:31","Banktransfer","Bank Transfer","Und",180,"S"
24416,56717,2017-02-13,2017-02-13,"00:07:25","Banktransfer","Bank Transfer","Und",849.46543,"S"
62918,56718,2017-02-13,2017-02-13,"00:17:27","Banktransfer","Bank Transfer","Und",525,"S"
52362,56719,2017-02-13,2017-02-13,"00:19:49","Banktransfer","Bank Transfer","Und",100,"S"
41248,56723,2017-02-13,2017-02-13,"01:45:45","Moneybookers","eWallet","Und",2624.25,"S"
22460,56724,2017-02-13,2017-02-13,"02:35:23","Banktransfer","Bank Transfer","Und",100,"R"
51640,56734,2017-02-13,2017-02-13,"10:11:20","Banktransfer","Bank Transfer","Und",60,"S"
65036,56737,2017-02-13,2017-02-13,"11:41:27","Banktransfer","Bank Transfer","Und",11.09845,"R"
2090,56739,2017-02-13,2017-02-13,"12:13:47","Banktransfer","Bank Transfer","Und",100,"S"
20500,56740,2017-02-13,2017-02-13,"12:37:59","Banktransfer","Bank Transfer","Und",90,"R"
43093,56741,2017-02-13,2017-02-13,"13:49:13","PayPal","eWallet","Und",242,"R"
68029,56742,2017-02-13,2017-02-13,"14:49:26","PayPal","eWallet","Und",75,"R"
43585,56743,2017-02-13,2017-02-13,"15:19:16","Banktransfer","Bank Transfer","Und",60,"S"
39164,56744,2017-02-13,2017-02-13,"15:30:17","VISA","EEA debit/credit card","Und",638.34611,"S"
68474,56747,2017-02-13,2017-02-13,"17:06:54","Banktransfer","Bank Transfer","Und",50.1,"S"
65453,56749,2017-02-13,2017-02-13,"18:13:06","PayPal","eWallet","Und",53.98,"S"
68029,56754,2017-02-13,2017-02-13,"20:22:20","PayPal","eWallet","Und",130,"S"
16895,56755,2017-02-13,2017-02-13,"20:38:45","Banktransfer","Bank Transfer","Und",80,"S"
68029,56757,2017-02-13,2017-02-13,"20:47:08","PayPal","eWallet","Und",100,"S"
39164,56758,2017-02-13,2017-02-13,"21:29:00","VISA","EEA debit/credit card","Und",5397.77961,"S"
20500,56762,2017-02-13,2017-02-13,"21:42:08","Banktransfer","Bank Transfer","Und",50,"R"
20500,56765,2017-02-13,2017-02-13,"22:13:58","Banktransfer","Bank Transfer","Und",120,"S"
12297,56769,2017-02-13,2017-02-13,"22:54:39","VISA","EEA debit/credit card","Und",100,"S"
43093,56770,2017-02-13,2017-02-13,"22:54:43","PayPal","eWallet","Und",115,"S"
2822,56778,2017-02-13,2017-02-13,"23:32:32","PayPal","eWallet","Und",70,"S"
65036,56779,2017-02-13,2017-02-13,"23:43:00","Banktransfer","Bank Transfer","Und",36.99484,"S"
15721,56784,2017-02-14,2017-02-14,"00:12:42","Banktransfer","Bank Transfer","Und",2000,"S"
59212,56785,2017-02-14,2017-02-14,"00:28:06","VISA","EEA debit/credit card","Und",600,"R"
59212,56786,2017-02-14,2017-02-14,"00:29:10","VISA","EEA debit/credit card","Und",650,"R"
59212,56788,2017-02-14,2017-02-14,"01:46:46","VISA","EEA debit/credit card","Und",175,"R"
59212,56790,2017-02-14,2017-02-14,"02:18:01","VISA","EEA debit/credit card","Und",980,"R"
59212,56791,2017-02-14,2017-02-14,"02:29:34","VISA","EEA debit/credit card","Und",1030,"S"
41533,56797,2017-02-14,2017-02-14,"06:25:16","Banktransfer","Bank Transfer","Und",225,"S"
41533,56798,2017-02-14,2017-02-14,"06:26:59","Banktransfer","Bank Transfer","Und",60,"S"
57933,56799,2017-02-14,2017-02-14,"06:36:28","VISA","EEA debit/credit card","Und",90,"S"
4728,56800,2017-02-14,2017-02-14,"06:56:35","PayPal","eWallet","Und",50,"S"
3933,56803,2017-02-14,2017-02-14,"09:01:08","Banktransfer","Bank Transfer","Und",200,"S"
9300,56809,2017-02-14,2017-02-14,"11:38:57","Banktransfer","Bank Transfer","Und",10,"S"
9300,56810,2017-02-14,2017-02-14,"11:45:58","Banktransfer","Bank Transfer","Und",10,"S"
19702,56811,2017-02-14,2017-02-14,"11:48:45","Banktransfer","Bank Transfer","Und",13.58,"S"
68029,56812,2017-02-14,2017-02-14,"13:40:24","PayPal","eWallet","Und",170,"R"
16895,56816,2017-02-14,2017-02-14,"16:12:33","Banktransfer","Bank Transfer","Und",60,"R"
16895,56817,2017-02-14,2017-02-14,"16:19:00","Banktransfer","Bank Transfer","Und",175,"R"
57933,56819,2017-02-14,2017-02-14,"16:51:09","VISA","EEA debit/credit card","Und",60,"R"
20660,56823,2017-02-14,2017-02-14,"17:48:08","Moneybookers","eWallet","Und",606,"S"
9300,56825,2017-02-14,2017-02-14,"18:46:44","Banktransfer","Bank Transfer","Und",10,"S"
9300,56826,2017-02-14,2017-02-14,"18:57:37","Banktransfer","Bank Transfer","Und",10,"S"
2822,56831,2017-02-14,2017-02-14,"20:47:32","PayPal","eWallet","Und",10,"R"
14628,56840,2017-02-14,2017-02-14,"22:54:01","Banktransfer","Bank Transfer","Und",230,"S"
59212,56847,2017-02-15,2017-02-15,"00:14:40","VISA","EEA debit/credit card","Und",125,"S"
47892,56853,2017-02-15,2017-02-15,"06:56:02","Banktransfer","Bank Transfer","Und",250,"S"
32552,56857,2017-02-15,2017-02-15,"10:01:03","PayPal","eWallet","Und",550,"R"
65036,56859,2017-02-15,2017-02-15,"10:42:14","Banktransfer","Bank Transfer","Und",3.69921,"S"
68029,56863,2017-02-15,2017-02-15,"12:31:07","PayPal","eWallet","Und",140,"R"
37670,56864,2017-02-15,2017-02-15,"13:07:14","Banktransfer","Bank Transfer","Und",200,"S"
33395,56867,2017-02-15,2017-02-15,"13:50:02","PayPal","eWallet","Und",100,"S"
28708,56868,2017-02-15,2017-02-15,"13:53:50","PayPal","eWallet","Und",20,"S"
37670,56870,2017-02-15,2017-02-15,"14:56:21","Banktransfer","Bank Transfer","Und",80,"S"
2822,56872,2017-02-15,2017-02-15,"15:18:45","PayPal","eWallet","Und",50,"R"
51648,56874,2017-02-15,2017-02-15,"16:16:21","VISA","EEA debit/credit card","Und",150,"S"
59212,56876,2017-02-15,2017-02-15,"17:46:40","VISA","EEA debit/credit card","Und",350,"R"
12743,56878,2017-02-15,2017-02-15,"18:24:25","Banktransfer","Bank Transfer","Und",30,"S"
59212,56879,2017-02-15,2017-02-15,"18:34:44","VISA","EEA debit/credit card","Und",400,"R"
59212,56880,2017-02-15,2017-02-15,"18:41:09","VISA","EEA debit/credit card","Und",415,"S"
22385,56883,2017-02-15,2017-02-15,"20:42:21","Moneybookers","eWallet","Und",150.53,"S"
63058,56894,2017-02-15,2017-02-15,"22:41:02","PayPal","eWallet","Und",800,"S"
47892,56906,2017-02-15,2017-02-15,"22:56:01","Banktransfer","Bank Transfer","Und",200,"S"
66703,56909,2017-02-15,2017-02-15,"22:59:36","Banktransfer","Bank Transfer","Und",47.02,"S"
30922,56913,2017-02-15,2017-02-15,"23:20:49","PayPal","eWallet","Und",40,"S"
30922,56915,2017-02-15,2017-02-15,"23:38:09","PayPal","eWallet","Und",30,"S"
55822,56917,2017-02-15,2017-02-15,"23:50:15","Banktransfer","Bank Transfer","Und",250,"S"
59212,56921,2017-02-16,2017-02-16,"00:10:39","VISA","EEA debit/credit card","Und",300,"S"
18772,56924,2017-02-16,2017-02-16,"01:54:24","Banktransfer","Bank Transfer","Und",300,"S"
59212,56925,2017-02-16,2017-02-16,"03:19:10","VISA","EEA debit/credit card","Und",200,"S"
57933,56926,2017-02-16,2017-02-16,"04:25:05","VISA","EEA debit/credit card","Und",19.26,"R"
31136,56928,2017-02-16,2017-02-16,"06:06:56","Banktransfer","Bank Transfer","Und",1200,"S"
62636,56936,2017-02-16,2017-02-16,"10:17:25","PayPal","eWallet","Und",23.55068,"S"
23718,56938,2017-02-16,2017-02-16,"10:36:19","Neteller","eWallet","Und",283.78187,"S"
23718,56939,2017-02-16,2017-02-16,"10:44:09","Banktransfer","Bank Transfer","Und",385.94334,"S"
32552,56940,2017-02-16,2017-02-16,"11:44:27","PayPal","eWallet","Und",150,"R"
32552,56944,2017-02-16,2017-02-16,"13:20:07","PayPal","eWallet","Und",700,"S"
28708,56948,2017-02-16,2017-02-16,"13:51:34","PayPal","eWallet","Und",150,"R"
59212,56952,2017-02-16,2017-02-16,"15:45:53","VISA","EEA debit/credit card","Und",280,"R"
59212,56960,2017-02-16,2017-02-16,"18:41:35","VISA","EEA debit/credit card","Und",1250,"S"
60975,56961,2017-02-16,2017-02-16,"18:55:58","VISA","EEA debit/credit card","Und",55,"S"
47892,56962,2017-02-16,2017-02-16,"20:48:28","Banktransfer","Bank Transfer","Und",200,"S"
52524,56964,2017-02-16,2017-02-16,"21:01:36","PayPal","eWallet","Und",60,"R"
63058,56970,2017-02-16,2017-02-16,"23:02:32","PayPal","eWallet","Und",100,"S"
31136,56975,2017-02-17,2017-02-17,"00:17:04","Banktransfer","Bank Transfer","Und",100,"S"
2822,56987,2017-02-17,2017-02-17,"13:18:35","PayPal","eWallet","Und",100,"R"
32552,56989,2017-02-17,2017-02-17,"13:41:07","PayPal","eWallet","Und",200,"R"
49917,56993,2017-02-17,2017-02-17,"15:36:25","Banktransfer","Bank Transfer","Und",5000,"R"
49917,56994,2017-02-17,2017-02-17,"15:37:26","Banktransfer","Bank Transfer","Und",500,"R"
2822,56995,2017-02-17,2017-02-17,"15:57:59","PayPal","eWallet","Und",20,"R"
59212,56996,2017-02-17,2017-02-17,"16:54:35","Banktransfer","Bank Transfer","Und",2015,"R"
59212,56998,2017-02-17,2017-02-17,"18:13:42","Banktransfer","Bank Transfer","Und",65,"R"
51648,57006,2017-02-17,2017-02-17,"22:13:34","VISA","EEA debit/credit card","Und",150,"S"
59212,57009,2017-02-17,2017-02-17,"22:31:06","Banktransfer","Bank Transfer","Und",2500,"R"
24416,57010,2017-02-17,2017-02-17,"22:33:55","Banktransfer","Bank Transfer","Und",380.1707,"S"
45041,57011,2017-02-17,2017-02-17,"22:40:09","Banktransfer","Bank Transfer","Und",750.95446,"S"
22595,57013,2017-02-17,2017-02-17,"23:24:20","Banktransfer","Bank Transfer","Und",159.5,"R"
51648,57015,2017-02-18,2017-02-18,"00:17:55","VISA","EEA debit/credit card","Und",50,"S"
28708,57017,2017-02-18,2017-02-18,"01:35:36","PayPal","eWallet","Und",100,"R"
28708,57018,2017-02-18,2017-02-18,"01:35:43","PayPal","eWallet","Und",100,"R"
59212,57019,2017-02-18,2017-02-18,"01:55:06","Banktransfer","Bank Transfer","Und",3250,"R"
59212,57022,2017-02-18,2017-02-18,"02:03:17","Banktransfer","Bank Transfer","Und",3281,"R"
16895,57026,2017-02-18,2017-02-18,"10:47:30","Banktransfer","Bank Transfer","Und",50,"R"
16895,57027,2017-02-18,2017-02-18,"10:50:35","Banktransfer","Bank Transfer","Und",50,"R"
16895,57028,2017-02-18,2017-02-18,"10:56:58","Banktransfer","Bank Transfer","Und",30,"R"
56579,57029,2017-02-18,2017-02-18,"11:11:43","Banktransfer","Bank Transfer","Und",200,"S"
2822,57032,2017-02-18,2017-02-18,"12:17:33","PayPal","eWallet","Und",25,"S"
30922,57034,2017-02-18,2017-02-18,"12:22:10","PayPal","eWallet","Und",40,"S"
59212,57036,2017-02-18,2017-02-18,"14:44:57","Banktransfer","Bank Transfer","Und",3300,"R"
59212,57037,2017-02-18,2017-02-18,"14:45:17","Banktransfer","Bank Transfer","Und",50,"R"
2822,57063,2017-02-19,2017-02-19,"00:02:32","PayPal","eWallet","Und",20,"S"
8003,57064,2017-02-19,2017-02-19,"01:03:54","Banktransfer","Bank Transfer","Und",40,"S"
12967,57073,2017-02-19,2017-02-19,"08:57:29","Banktransfer","Bank Transfer","Und",775.8875,"R"
32552,57077,2017-02-19,2017-02-19,"10:26:59","PayPal","eWallet","Und",250,"R"
59212,57079,2017-02-19,2017-02-19,"11:19:02","Banktransfer","Bank Transfer","Und",65,"R"
32552,57081,2017-02-19,2017-02-19,"11:54:37","PayPal","eWallet","Und",400,"R"
59212,57082,2017-02-19,2017-02-19,"11:58:09","Banktransfer","Bank Transfer","Und",4400,"R"
16895,57083,2017-02-19,2017-02-19,"12:02:02","Banktransfer","Bank Transfer","Und",300,"R"
12967,57086,2017-02-19,2017-02-19,"13:28:29","Banktransfer","Bank Transfer","Und",972.75448,"R"
12967,57087,2017-02-19,2017-02-19,"13:46:56","Banktransfer","Bank Transfer","Und",880.1112,"R"
12967,57088,2017-02-19,2017-02-19,"14:10:25","Banktransfer","Bank Transfer","Und",799.04832,"R"
12967,57089,2017-02-19,2017-02-19,"14:54:08","Banktransfer","Bank Transfer","Und",949.59366,"R"
2044,57097,2017-02-19,2017-02-19,"17:36:50","PayPal","eWallet","Und",30,"S"
2822,57102,2017-02-19,2017-02-19,"19:03:08","PayPal","eWallet","Und",130,"R"
12967,57103,2017-02-19,2017-02-19,"19:20:20","Banktransfer","Bank Transfer","Und",891.69161,"R"
55822,57105,2017-02-19,2017-02-19,"20:00:30","Banktransfer","Bank Transfer","Und",125,"S"
12967,57110,2017-02-19,2017-02-19,"20:20:55","Banktransfer","Bank Transfer","Und",880.1112,"R"
12967,57115,2017-02-19,2017-02-19,"21:09:42","Banktransfer","Bank Transfer","Und",856.95038,"R"
32552,57118,2017-02-19,2017-02-19,"21:18:00","PayPal","eWallet","Und",600.22,"R"
39102,57120,2017-02-19,2017-02-19,"21:34:34","Banktransfer","Bank Transfer","Und",9.26433,"S"
62918,57125,2017-02-19,2017-02-19,"22:17:43","Banktransfer","Bank Transfer","Und",200,"R"
56543,57128,2017-02-19,2017-02-19,"22:45:37","Banktransfer","Bank Transfer","Und",106.93,"S"
46548,57134,2017-02-19,2017-02-19,"23:33:09","VISA","EEA debit/credit card","Und",34.60588,"S"
27052,57136,2017-02-19,2017-02-19,"23:47:20","Banktransfer","Bank Transfer","Und",500.55,"S"
59212,57137,2017-02-19,2017-02-19,"23:49:20","Banktransfer","Bank Transfer","Und",300,"R"
22460,57139,2017-02-20,2017-02-20,"00:26:49","Banktransfer","Bank Transfer","Und",50,"S"
59212,57140,2017-02-20,2017-02-20,"00:37:30","Banktransfer","Bank Transfer","Und",835,"R"
59212,57142,2017-02-20,2017-02-20,"01:10:25","Banktransfer","Bank Transfer","Und",435,"R"
59212,57143,2017-02-20,2017-02-20,"01:22:38","Banktransfer","Bank Transfer","Und",250,"R"
62918,57147,2017-02-20,2017-02-20,"06:03:08","Banktransfer","Bank Transfer","Und",200,"S"
9896,57148,2017-02-20,2017-02-20,"08:08:44","Banktransfer","Bank Transfer","Und",50,"S"
59212,57150,2017-02-20,2017-02-20,"09:20:41","Banktransfer","Bank Transfer","Und",2500,"R"
12967,57157,2017-02-20,2017-02-20,"11:01:17","Banktransfer","Bank Transfer","Und",806.61424,"R"
39907,57158,2017-02-20,2017-02-20,"11:30:37","Banktransfer","Bank Transfer","Und",972,"S"
60975,57162,2017-02-20,2017-02-20,"12:49:57","VISA","EEA debit/credit card","Und",200,"S"
27620,57164,2017-02-20,2017-02-20,"13:25:07","PayPal","eWallet","Und",20,"S"
13996,57165,2017-02-20,2017-02-20,"13:50:52","Banktransfer","Bank Transfer","Und",15,"R"
13996,57169,2017-02-20,2017-02-20,"15:17:19","Banktransfer","Bank Transfer","Und",55,"R"
51648,57171,2017-02-20,2017-02-20,"15:43:12","Banktransfer","Bank Transfer","Und",50,"R"
13996,57174,2017-02-20,2017-02-20,"16:21:48","Banktransfer","Bank Transfer","Und",50,"R"
59477,57181,2017-02-20,2017-02-20,"19:10:44","Banktransfer","Bank Transfer","Und",100,"S"
9685,57188,2017-02-20,2017-02-20,"21:59:34","VISA","EEA debit/credit card","Und",10,"S"
21179,57195,2017-02-20,2017-02-20,"23:34:47","Banktransfer","Bank Transfer","Und",44,"S"
39164,57196,2017-02-20,2017-02-20,"23:54:04","VISA","EEA debit/credit card","Und",935.39656,"S"
12967,57197,2017-02-21,2017-02-21,"00:05:44","Banktransfer","Bank Transfer","Und",748.99893,"R"
12967,57199,2017-02-21,2017-02-21,"01:31:28","Banktransfer","Bank Transfer","Und",1060.12157,"R"
12967,57200,2017-02-21,2017-02-21,"02:40:06","Banktransfer","Bank Transfer","Und",1290.58278,"S"
63058,57205,2017-02-21,2017-02-21,"09:31:44","PayPal","eWallet","Und",455,"S"
39164,57208,2017-02-21,2017-02-21,"13:12:20","VISA","EEA debit/credit card","Und",3674.16495,"R"
65078,57211,2017-02-21,2017-02-21,"13:40:10","Banktransfer","Bank Transfer","Und",70,"S"
37670,57214,2017-02-21,2017-02-21,"16:35:29","Banktransfer","Bank Transfer","Und",120,"S"
33395,57225,2017-02-21,2017-02-21,"22:42:58","PayPal","eWallet","Und",100,"S"
14666,57226,2017-02-21,2017-02-21,"22:44:27","Banktransfer","Bank Transfer","Und",300,"S"
47892,57228,2017-02-21,2017-02-21,"22:54:41","Banktransfer","Bank Transfer","Und",150,"S"
9950,57236,2017-02-21,2017-02-21,"23:48:34","VISA","EEA debit/credit card","Und",100,"S"
